start_t,end_t,duration,peak_t,peak_freq,peak_db
35.942400000000006,35.958000000000006,0.01559999999999917,35.958000000000006,5000.0,6.019592050983988
36.0516,36.0672,0.01559999999999917,36.0516,5000.0,35.0949476840737
36.0932,36.1088,0.01559999999999917,36.1088,5000.0,41.11453973505769
36.1296,36.1972,0.06759999999999877,36.171200000000006,5000.0,35.0949476840737
36.348000000000006,36.363600000000005,0.01559999999999917,36.363600000000005,5000.0,9.54123056526177
36.613200000000006,36.712,0.09879999999999711,36.686,5000.0,41.11453973505769
36.753600000000006,36.769200000000005,0.01559999999999917,36.764,5000.0,3.5216385142777824
36.9564,36.972,0.01559999999999917,36.9564,5000.0,41.11453973505769
37.1644,37.2216,0.057200000000001694,37.1644,5000.0,41.11453973505769
37.2424,37.3464,0.1039999999999992,37.278800000000004,5000.0,41.11453973505769
37.424400000000006,37.4452,0.020799999999994156,37.440000000000005,5000.0,47.13488764621334
37.4712,37.637600000000006,0.166400000000003,37.4868,5000.0,47.13488764621334
37.674,37.757200000000005,0.08320000000000505,37.684400000000004,5000.0,47.13488764621334
37.866400000000006,37.908,0.04159999999999542,37.866400000000006,5000.0,41.11453973505769
37.9652,37.9808,0.01559999999999917,37.9652,5000.0,2.498709396877871
38.0276,38.043200000000006,0.015600000000006276,38.0276,5000.0,6.019592050983988
38.1576,38.1888,0.03119999999999834,38.1732,5000.0,41.11453973505769
38.3188,38.3344,0.01559999999999917,38.3188,5000.0,6.020347911155653
38.402,38.4436,0.041600000000002524,38.428000000000004,5000.0,12.039939962139641
38.506,38.5216,0.01559999999999917,38.506,5000.0,2.498709396877871
38.656800000000004,38.708800000000004,0.0519999999999996,38.677600000000005,5000.0,41.11453973505769
38.8232,38.885600000000004,0.062400000000003786,38.870000000000005,5000.0,41.11453973505769
38.9636,39.010400000000004,0.046800000000004616,39.010400000000004,5000.0,41.11453973505769
39.031200000000005,39.052,0.020799999999994156,39.052,5000.0,41.11453973505769
39.1092,39.1404,0.03119999999999834,39.1092,5000.0,6.020347911155653
39.187200000000004,39.2028,0.01559999999999917,39.1976,5000.0,41.11453973505769
39.2652,39.2808,0.01559999999999917,39.2652,5000.0,12.039939962139641
39.3016,39.348400000000005,0.046800000000004616,39.338,5000.0,41.11453973505769
39.468,39.525200000000005,0.057200000000001694,39.4992,5000.0,41.11453973505769
39.577200000000005,39.6032,0.02599999999999625,39.577200000000005,5000.0,47.13488764621334
39.6968,39.7488,0.0519999999999996,39.702000000000005,5000.0,41.11453973505769
39.842400000000005,39.936,0.09359999999999502,39.884,5000.0,41.11453973505769
40.071200000000005,40.976000000000006,0.9048000000000016,40.092000000000006,5000.0,35.0949476840737
41.0852,41.1008,0.01559999999999917,41.1008,5000.0,41.11453973505769
41.2464,41.262,0.01559999999999917,41.2464,5000.0,35.0949476840737
41.2984,41.314,0.01559999999999917,41.2984,5000.0,35.0949476840737
41.345200000000006,41.4544,0.10919999999999419,41.345200000000006,5000.0,35.0949476840737
41.5064,41.5636,0.057200000000001694,41.5064,5000.0,29.078376882668863
41.646800000000006,41.6832,0.03639999999999333,41.678000000000004,5000.0,35.0949476840737
41.730000000000004,41.782000000000004,0.0519999999999996,41.730000000000004,5000.0,29.078376882668863
41.870400000000004,41.927600000000005,0.057200000000001694,41.886,5000.0,35.0949476840737
41.9484,41.9848,0.03640000000000043,41.9484,5000.0,29.078376882668863
42.052400000000006,42.068000000000005,0.01559999999999917,42.052400000000006,5000.0,29.078376882668863
42.1252,42.140800000000006,0.015600000000006276,42.1252,5000.0,29.078376882668863
42.177200000000006,42.244800000000005,0.06759999999999877,42.2396,5000.0,38.61602632298366
42.385200000000005,42.400800000000004,0.01559999999999917,42.385200000000005,5000.0,35.0949476840737
42.442400000000006,42.562000000000005,0.11959999999999837,42.489200000000004,5000.0,35.0949476840737
42.671200000000006,42.6972,0.02599999999999625,42.671200000000006,5000.0,29.078376882668863
42.759600000000006,42.775200000000005,0.01559999999999917,42.759600000000006,5000.0,29.078376882668863
42.806400000000004,42.822,0.01559999999999917,42.806400000000004,5000.0,29.078376882668863
42.848000000000006,42.9052,0.05719999999999459,42.900000000000006,5000.0,35.0949476840737
42.926,43.056000000000004,0.13000000000000256,42.952000000000005,5000.0,35.0949476840737
43.160000000000004,43.2068,0.04679999999999751,43.186,5000.0,35.0949476840737
43.232800000000005,43.253600000000006,0.020800000000001262,43.232800000000005,5000.0,29.078376882668863
43.2744,43.316,0.041600000000002524,43.2744,5000.0,29.078376882668863
43.357600000000005,43.394000000000005,0.03640000000000043,43.357600000000005,5000.0,29.078376882668863
43.513600000000004,43.5396,0.02599999999999625,43.513600000000004,5000.0,29.078376882668863
43.5604,43.5812,0.020800000000001262,43.5604,5000.0,35.0949476840737
43.602000000000004,43.6436,0.04159999999999542,43.602000000000004,5000.0,29.078376882668863
43.690400000000004,43.711200000000005,0.020800000000001262,43.690400000000004,5000.0,29.078376882668863
43.815200000000004,43.836000000000006,0.020800000000001262,43.815200000000004,5000.0,35.0949476840737
43.8776,43.940000000000005,0.062400000000003786,43.914,5000.0,32.597217895447216
43.9712,44.0232,0.0519999999999996,43.976400000000005,5000.0,29.078376882668863
44.0544,44.0856,0.03119999999999834,44.07,5000.0,29.078376882668863
44.122,44.2104,0.08840000000000003,44.2104,5000.0,35.0949476840737
44.2312,44.257200000000005,0.026000000000003354,44.2312,5000.0,23.07385614102691
44.309200000000004,44.3872,0.07799999999999585,44.3196,5000.0,29.078376882668863
44.4132,44.5016,0.08840000000000003,44.4392,5000.0,29.078376882668863
44.5484,44.564,0.01559999999999917,44.5484,5000.0,29.078376882668863
44.5848,44.6004,0.01559999999999917,44.5848,5000.0,29.078376882668863
44.6368,44.6888,0.0519999999999996,44.6784,5000.0,29.078376882668863
44.714800000000004,44.7564,0.04159999999999542,44.7408,5000.0,29.078376882668863
44.8188,44.8552,0.03640000000000043,44.8188,5000.0,35.0949476840737
44.876000000000005,44.891600000000004,0.01559999999999917,44.876000000000005,5000.0,23.07385614102691
44.9228,44.9384,0.01559999999999917,44.9228,5000.0,23.07385614102691
45.0268,45.0424,0.01559999999999917,45.0268,5000.0,23.07385614102691
45.125600000000006,45.1464,0.020799999999994156,45.141200000000005,5000.0,29.078376882668863
45.177600000000005,45.2036,0.02599999999999625,45.188,5000.0,23.07385614102691
45.250400000000006,45.3284,0.07799999999999585,45.3076,5000.0,31.014643635621383
45.396,45.4116,0.01559999999999917,45.406400000000005,5000.0,26.583776544307455
45.4896,45.526,0.03640000000000043,45.4896,5000.0,17.11698413545895
45.552,45.598800000000004,0.046800000000004616,45.552,5000.0,23.07385614102691
45.6612,45.692400000000006,0.031200000000005446,45.692400000000006,5000.0,26.583776544307455
45.744400000000006,45.7808,0.03639999999999333,45.7496,5000.0,29.078376882668863
